date,puzzle_number,solution,word_length,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,unique_letters,repeated_letters,has_duplicates,vowel_count,consonant_count,pos_1_letter,pos_2_letter,pos_3_letter,pos_4_letter,pos_5_letter,starts_with_vowel,ends_with_vowel,contains_common_pairs,contains_rare_letters,has_double_letters,double_letters,pos_6_letter,pos_7_letter
2023-09-09,812,FAVOR,5,2023,9,9,5,252,36,3,True,5,0,False,2,3,F,A,V,O,R,False,False,False,False,False,,,
2023-09-10,813,TRICE,5,2023,9,10,6,253,36,3,True,5,0,False,2,3,T,R,I,C,E,False,True,False,False,False,,,
2023-09-11,814,YIELD,5,2023,9,11,0,254,37,3,False,5,0,False,2,3,Y,I,E,L,D,False,False,False,False,False,,,
2023-09-12,815,VIDEO,5,2023,9,12,1,255,37,3,False,5,0,False,3,2,V,I,D,E,O,False,True,False,False,False,,,
2023-09-13,816,LUPUS,5,2023,9,13,2,256,37,3,False,4,1,True,2,3,L,U,P,U,S,False,False,False,False,False,,,
2023-09-14,817,PECAN,5,2023,9,14,3,257,37,3,False,5,0,False,2,3,P,E,C,A,N,False,False,True,False,False,,,
2023-09-15,818,ARGUE,5,2023,9,15,4,258,37,3,False,5,0,False,3,2,A,R,G,U,E,True,True,False,False,False,,,
2023-09-16,819,HUNKY,5,2023,9,16,5,259,37,3,True,5,0,False,1,4,H,U,N,K,Y,False,False,False,False,False,,,
2023-09-17,820,GORGE,5,2023,9,17,6,260,37,3,True,4,1,True,2,3,G,O,R,G,E,False,True,False,False,False,,,
2023-09-18,821,QUERY,5,2023,9,18,0,261,38,3,False,5,0,False,2,3,Q,U,E,R,Y,False,False,True,True,False,,,
2023-09-19,822,DRINK,5,2023,9,19,1,262,38,3,False,5,0,False,1,4,D,R,I,N,K,False,False,True,False,False,,,
2023-09-20,823,FAVOR,5,2023,9,20,2,263,38,3,False,5,0,False,2,3,F,A,V,O,R,False,False,False,False,False,,,
2023-09-21,824,ABBEY,5,2023,9,21,3,264,38,3,False,4,1,True,2,3,A,B,B,E,Y,True,False,False,False,True,B,,
2023-09-22,825,TANGY,5,2023,9,22,4,265,38,3,False,5,0,False,1,4,T,A,N,G,Y,False,False,True,False,False,,,
2023-09-23,826,PANIC,5,2023,9,23,5,266,38,3,True,5,0,False,2,3,P,A,N,I,C,False,False,True,False,False,,,
2023-09-24,827,SOLAR,5,2023,9,24,6,267,38,3,True,5,0,False,2,3,S,O,L,A,R,False,False,False,False,False,,,
2023-09-25,828,MINER,5,2023,9,25,0,268,39,3,False,5,0,False,2,3,M,I,N,E,R,False,False,True,False,False,,,
2023-09-26,829,PROXY,5,2023,9,26,1,269,39,3,False,5,0,False,1,4,P,R,O,X,Y,False,False,False,True,False,,,
2023-09-27,830,POINT,5,2023,9,27,2,270,39,3,False,5,0,False,2,3,P,O,I,N,T,False,False,True,False,False,,,
2023-09-28,831,ROBOT,5,2023,9,28,3,271,39,3,False,4,1,True,2,3,R,O,B,O,T,False,False,False,False,False,,,
2023-09-29,832,PRICK,5,2023,9,29,4,272,39,3,False,5,0,False,1,4,P,R,I,C,K,False,False,False,False,False,,,
2023-09-30,833,WINCE,5,2023,9,30,5,273,39,3,True,5,0,False,2,3,W,I,N,C,E,False,True,True,False,False,,,
2023-10-01,834,CRIMP,5,2023,10,1,6,274,39,4,True,5,0,False,1,4,C,R,I,M,P,False,False,False,False,False,,,
2023-10-02,835,KNOLL,5,2023,10,2,0,275,40,4,False,4,1,True,1,4,K,N,O,L,L,False,False,False,False,True,L,,
2023-10-03,836,SUGAR,5,2023,10,3,1,276,40,4,False,5,0,False,2,3,S,U,G,A,R,False,False,False,False,False,,,
2023-10-04,837,WHACK,5,2023,10,4,2,277,40,4,False,5,0,False,1,4,W,H,A,C,K,False,False,False,False,False,,,
2023-10-05,838,MOUNT,5,2023,10,5,3,278,40,4,False,5,0,False,2,3,M,O,U,N,T,False,False,True,False,False,,,
2023-10-06,839,PERKY,5,2023,10,6,4,279,40,4,False,5,0,False,1,4,P,E,R,K,Y,False,False,True,False,False,,,
2023-10-07,840,REBEL,5,2023,10,7,5,280,40,4,True,4,1,True,2,3,R,E,B,E,L,False,False,True,False,False,,,
2023-10-08,841,WRUNG,5,2023,10,8,6,281,40,4,True,5,0,False,1,4,W,R,U,N,G,False,False,False,False,False,,,
2023-10-09,842,LIGHT,5,2023,10,9,0,282,41,4,False,5,0,False,1,4,L,I,G,H,T,False,False,False,False,False,,,
2023-10-10,843,THOSE,5,2023,10,10,1,283,41,4,False,5,0,False,2,3,T,H,O,S,E,False,True,True,False,False,,,
2023-10-11,844,MOIST,5,2023,10,11,2,284,41,4,False,5,0,False,2,3,M,O,I,S,T,False,False,True,False,False,,,
2023-10-12,845,SHARD,5,2023,10,12,3,285,41,4,False,5,0,False,1,4,S,H,A,R,D,False,False,False,False,False,,,
2023-10-13,846,PLEAT,5,2023,10,13,4,286,41,4,False,5,0,False,2,3,P,L,E,A,T,False,False,True,False,False,,,
2023-10-14,847,ALOFT,5,2023,10,14,5,287,41,4,True,5,0,False,2,3,A,L,O,F,T,True,False,False,False,False,,,
2023-10-15,848,SKILL,5,2023,10,15,6,288,41,4,True,4,1,True,1,4,S,K,I,L,L,False,False,False,False,True,L,,
2023-10-16,849,ELDER,5,2023,10,16,0,289,42,4,False,4,1,True,2,3,E,L,D,E,R,True,False,True,False,False,,,
2023-10-17,850,FRAME,5,2023,10,17,1,290,42,4,False,5,0,False,2,3,F,R,A,M,E,False,True,False,False,False,,,
2023-10-18,851,HUMOR,5,2023,10,18,2,291,42,4,False,5,0,False,2,3,H,U,M,O,R,False,False,False,False,False,,,
2023-10-19,852,PAUSE,5,2023,10,19,3,292,42,4,False,5,0,False,3,2,P,A,U,S,E,False,True,False,False,False,,,
2023-10-20,853,ULCER,5,2023,10,20,4,293,42,4,False,5,0,False,2,3,U,L,C,E,R,True,False,True,False,False,,,
2023-10-21,854,ULTRA,5,2023,10,21,5,294,42,4,True,5,0,False,2,3,U,L,T,R,A,True,True,False,False,False,,,
2023-10-22,855,ROBIN,5,2023,10,22,6,295,42,4,True,5,0,False,2,3,R,O,B,I,N,False,False,True,False,False,,,
2023-10-23,856,CYNIC,5,2023,10,23,0,296,43,4,False,4,1,True,1,4,C,Y,N,I,C,False,False,False,False,False,,,
2023-10-24,857,AROMA,5,2023,10,24,1,297,43,4,False,4,1,True,3,2,A,R,O,M,A,True,True,False,False,False,,,
2023-10-25,858,CAULK,5,2023,10,25,2,298,43,4,False,5,0,False,2,3,C,A,U,L,K,False,False,False,False,False,,,
2023-10-26,859,SHAKE,5,2023,10,26,3,299,43,4,False,5,0,False,2,3,S,H,A,K,E,False,True,False,False,False,,,
2023-10-27,860,DODGE,5,2023,10,27,4,300,43,4,False,4,1,True,2,3,D,O,D,G,E,False,True,False,False,False,,,
2023-10-28,861,SWILL,5,2023,10,28,5,301,43,4,True,4,1,True,1,4,S,W,I,L,L,False,False,False,False,True,L,,
2023-10-29,862,TACIT,5,2023,10,29,6,302,43,4,True,4,1,True,2,3,T,A,C,I,T,False,False,False,False,False,,,
2023-10-30,863,OTHER,5,2023,10,30,0,303,44,4,False,5,0,False,2,3,O,T,H,E,R,True,False,True,False,False,,,
2023-10-31,864,THORN,5,2023,10,31,1,304,44,4,False,5,0,False,1,4,T,H,O,R,N,False,False,True,False,False,,,
2023-11-01,865,TROVE,5,2023,11,1,2,305,44,4,False,5,0,False,2,3,T,R,O,V,E,False,True,False,False,False,,,
2023-11-02,866,BLOKE,5,2023,11,2,3,306,44,4,False,5,0,False,2,3,B,L,O,K,E,False,True,False,False,False,,,
2023-11-03,867,VIVID,5,2023,11,3,4,307,44,4,False,3,2,True,2,3,V,I,V,I,D,False,False,False,False,False,,,
2023-11-04,868,SPILL,5,2023,11,4,5,308,44,4,True,4,1,True,1,4,S,P,I,L,L,False,False,False,False,True,L,,
2023-11-05,869,CHANT,5,2023,11,5,6,309,44,4,True,5,0,False,1,4,C,H,A,N,T,False,False,True,False,False,,,
2023-11-06,870,CHOKE,5,2023,11,6,0,310,45,4,False,5,0,False,2,3,C,H,O,K,E,False,True,False,False,False,,,
2023-11-07,871,RUPEE,5,2023,11,7,1,311,45,4,False,4,1,True,3,2,R,U,P,E,E,False,True,False,False,True,E,,
2023-11-08,872,NASTY,5,2023,11,8,2,312,45,4,False,5,0,False,1,4,N,A,S,T,Y,False,False,True,False,False,,,
2023-11-09,873,MOURN,5,2023,11,9,3,313,45,4,False,5,0,False,2,3,M,O,U,R,N,False,False,True,False,False,,,
2023-11-10,874,AHEAD,5,2023,11,10,4,314,45,4,False,4,1,True,3,2,A,H,E,A,D,True,False,True,False,False,,,
2023-11-11,875,BRINE,5,2023,11,11,5,315,45,4,True,5,0,False,2,3,B,R,I,N,E,False,True,True,False,False,,,
2023-11-12,876,CLOTH,5,2023,11,12,6,316,45,4,True,5,0,False,1,4,C,L,O,T,H,False,False,True,False,False,,,
2023-11-13,877,HOARD,5,2023,11,13,0,317,46,4,False,5,0,False,2,3,H,O,A,R,D,False,False,False,False,False,,,
2023-11-14,878,SWEET,5,2023,11,14,1,318,46,4,False,4,1,True,2,3,S,W,E,E,T,False,False,False,False,True,E,,
2023-11-15,879,MONTH,5,2023,11,15,2,319,46,4,False,5,0,False,1,4,M,O,N,T,H,False,False,True,False,False,,,
2023-11-16,880,LAPSE,5,2023,11,16,3,320,46,4,False,5,0,False,2,3,L,A,P,S,E,False,True,False,False,False,,,
2023-11-17,881,WATCH,5,2023,11,17,4,321,46,4,False,5,0,False,1,4,W,A,T,C,H,False,False,True,False,False,,,
2023-11-18,882,TODAY,5,2023,11,18,5,322,46,4,True,5,0,False,2,3,T,O,D,A,Y,False,False,False,False,False,,,
2023-11-19,883,FOCUS,5,2023,11,19,6,323,46,4,True,5,0,False,2,3,F,O,C,U,S,False,False,False,False,False,,,
2023-11-20,884,SMELT,5,2023,11,20,0,324,47,4,False,5,0,False,1,4,S,M,E,L,T,False,False,False,False,False,,,
2023-11-21,885,TEASE,5,2023,11,21,1,325,47,4,False,4,1,True,3,2,T,E,A,S,E,False,True,True,False,False,,,
2023-11-22,886,CATER,5,2023,11,22,2,326,47,4,False,5,0,False,2,3,C,A,T,E,R,False,False,True,False,False,,,
2023-11-23,887,MOVIE,5,2023,11,23,3,327,47,4,False,5,0,False,3,2,M,O,V,I,E,False,True,False,False,False,,,
2023-11-24,888,SAUTE,5,2023,11,24,4,328,47,4,False,5,0,False,3,2,S,A,U,T,E,False,True,False,False,False,,,
2023-11-25,889,ALLOW,5,2023,11,25,5,329,47,4,True,4,1,True,2,3,A,L,L,O,W,True,False,False,False,True,L,,
2023-11-26,890,RENEW,5,2023,11,26,6,330,47,4,True,4,1,True,2,3,R,E,N,E,W,False,False,True,False,False,,,
2023-11-27,891,THEIR,5,2023,11,27,0,331,48,4,False,5,0,False,2,3,T,H,E,I,R,False,False,True,False,False,,,
2023-11-28,892,SLOSH,5,2023,11,28,1,332,48,4,False,4,1,True,1,4,S,L,O,S,H,False,False,False,False,False,,,
2023-11-29,893,PURGE,5,2023,11,29,2,333,48,4,False,5,0,False,2,3,P,U,R,G,E,False,True,False,False,False,,,
2023-11-30,894,CHEST,5,2023,11,30,3,334,48,4,False,5,0,False,1,4,C,H,E,S,T,False,False,True,False,False,,,
2023-12-01,895,DEPOT,5,2023,12,1,4,335,48,4,False,5,0,False,2,3,D,E,P,O,T,False,False,False,False,False,,,
2023-12-02,896,EPOXY,5,2023,12,2,5,336,48,4,True,5,0,False,2,3,E,P,O,X,Y,True,False,False,True,False,,,
2023-12-03,897,NYMPH,5,2023,12,3,6,337,48,4,True,5,0,False,0,5,N,Y,M,P,H,False,False,False,False,False,,,
2023-12-04,898,FOUND,5,2023,12,4,0,338,49,4,False,5,0,False,2,3,F,O,U,N,D,False,False,True,False,False,,,
2023-12-05,899,SHALL,5,2023,12,5,1,339,49,4,False,4,1,True,1,4,S,H,A,L,L,False,False,False,False,True,L,,
2023-12-06,900,HARRY,5,2023,12,6,2,340,49,4,False,4,1,True,1,4,H,A,R,R,Y,False,False,False,False,True,R,,
2023-12-07,901,STOVE,5,2023,12,7,3,341,49,4,False,5,0,False,2,3,S,T,O,V,E,False,True,True,False,False,,,
2023-12-08,902,LOWLY,5,2023,12,8,4,342,49,4,False,4,1,True,1,4,L,O,W,L,Y,False,False,False,False,False,,,
2023-12-09,903,SNOUT,5,2023,12,9,5,343,49,4,True,5,0,False,2,3,S,N,O,U,T,False,False,True,False,False,,,
2023-12-10,904,TROPE,5,2023,12,10,6,344,49,4,True,5,0,False,2,3,T,R,O,P,E,False,True,False,False,False,,,
2023-12-11,905,FEWER,5,2023,12,11,0,345,50,4,False,4,1,True,2,3,F,E,W,E,R,False,False,True,False,False,,,
2023-12-12,906,SHAWL,5,2023,12,12,1,346,50,4,False,5,0,False,1,4,S,H,A,W,L,False,False,False,False,False,,,
2023-12-13,907,NATAL,5,2023,12,13,2,347,50,4,False,4,1,True,2,3,N,A,T,A,L,False,False,True,False,False,,,
2023-12-14,908,COMMA,5,2023,12,14,3,348,50,4,False,4,1,True,2,3,C,O,M,M,A,False,True,False,False,True,M,,
2023-12-15,909,FORAY,5,2023,12,15,4,349,50,4,False,5,0,False,2,3,F,O,R,A,Y,False,False,False,False,False,,,
2023-12-16,910,SCARE,5,2023,12,16,5,350,50,4,True,5,0,False,2,3,S,C,A,R,E,False,True,True,False,False,,,
2023-12-17,911,STAIR,5,2023,12,17,6,351,50,4,True,5,0,False,2,3,S,T,A,I,R,False,False,True,False,False,,,
2023-12-18,912,BLACK,5,2023,12,18,0,352,51,4,False,5,0,False,1,4,B,L,A,C,K,False,False,False,False,False,,,
2023-12-19,913,SQUAD,5,2023,12,19,1,353,51,4,False,5,0,False,2,3,S,Q,U,A,D,False,False,False,True,False,,,
2023-12-20,914,ROYAL,5,2023,12,20,2,354,51,4,False,5,0,False,2,3,R,O,Y,A,L,False,False,False,False,False,,,
2023-12-21,915,CHUNK,5,2023,12,21,3,355,51,4,False,5,0,False,1,4,C,H,U,N,K,False,False,False,False,False,,,
2023-12-22,916,MINCE,5,2023,12,22,4,356,51,4,False,5,0,False,2,3,M,I,N,C,E,False,True,True,False,False,,,
2023-12-23,917,SLAVE,5,2023,12,23,5,357,51,4,True,5,0,False,2,3,S,L,A,V,E,False,True,False,False,False,,,
2023-12-24,918,SHAME,5,2023,12,24,6,358,51,4,True,5,0,False,2,3,S,H,A,M,E,False,True,False,False,False,,,
2023-12-25,919,CHEEK,5,2023,12,25,0,359,52,4,False,4,1,True,2,3,C,H,E,E,K,False,False,True,False,True,E,,
2023-12-26,920,AMPLE,5,2023,12,26,1,360,52,4,False,5,0,False,2,3,A,M,P,L,E,True,True,False,False,False,,,
2023-12-27,921,FLAIR,5,2023,12,27,2,361,52,4,False,5,0,False,2,3,F,L,A,I,R,False,False,False,False,False,,,
2023-12-28,922,FOYER,5,2023,12,28,3,362,52,4,False,5,0,False,2,3,F,O,Y,E,R,False,False,True,False,False,,,
2023-12-29,923,CARGO,5,2023,12,29,4,363,52,4,False,5,0,False,2,3,C,A,R,G,O,False,True,False,False,False,,,
2023-12-30,924,OXIDE,5,2023,12,30,5,364,52,4,True,5,0,False,3,2,O,X,I,D,E,True,True,False,True,False,,,
2023-12-31,925,PLANT,5,2023,12,31,6,365,52,4,True,5,0,False,1,4,P,L,A,N,T,False,False,True,False,False,,,
2024-01-01,926,OLIVE,5,2024,1,1,0,1,1,1,False,5,0,False,3,2,O,L,I,V,E,True,True,False,False,False,,,
2024-01-02,927,INERT,5,2024,1,2,1,2,1,1,False,5,0,False,2,3,I,N,E,R,T,True,False,True,False,False,,,
2024-01-03,928,ASKEW,5,2024,1,3,2,3,1,1,False,5,0,False,2,3,A,S,K,E,W,True,False,False,False,False,,,
2024-01-04,929,HEIST,5,2024,1,4,3,4,1,1,False,5,0,False,2,3,H,E,I,S,T,False,False,True,False,False,,,
2024-01-05,930,SHOWN,5,2024,1,5,4,5,1,1,False,5,0,False,1,4,S,H,O,W,N,False,False,False,False,False,,,
2024-01-06,931,ZESTY,5,2024,1,6,5,6,1,1,True,5,0,False,1,4,Z,E,S,T,Y,False,False,True,True,False,,,
2024-01-07,932,HASTY,5,2024,1,7,6,7,1,1,True,5,0,False,1,4,H,A,S,T,Y,False,False,True,False,False,,,
2024-01-08,933,TRASH,5,2024,1,8,0,8,2,1,False,5,0,False,1,4,T,R,A,S,H,False,False,False,False,False,,,
2024-01-09,934,FELLA,5,2024,1,9,1,9,2,1,False,4,1,True,2,3,F,E,L,L,A,False,True,False,False,True,L,,
2024-01-10,935,LARVA,5,2024,1,10,2,10,2,1,False,4,1,True,2,3,L,A,R,V,A,False,True,False,False,False,,,
2024-01-11,936,HOMER,5,2024,1,11,3,11,2,1,False,5,0,False,2,3,H,O,M,E,R,False,False,True,False,False,,,
2024-01-12,937,BADGE,5,2024,1,12,4,12,2,1,False,5,0,False,2,3,B,A,D,G,E,False,True,False,False,False,,,
2024-01-13,938,MIDST,5,2024,1,13,5,13,2,1,True,5,0,False,1,4,M,I,D,S,T,False,False,True,False,False,,,
2024-01-14,939,CANNY,5,2024,1,14,6,14,2,1,True,4,1,True,1,4,C,A,N,N,Y,False,False,True,False,True,N,,
2024-01-15,940,FICUS,5,2024,1,15,0,15,3,1,False,5,0,False,2,3,F,I,C,U,S,False,False,False,False,False,,,
2024-01-16,941,BUTCH,5,2024,1,16,1,16,3,1,False,5,0,False,1,4,B,U,T,C,H,False,False,False,False,False,,,
2024-01-17,942,FARCE,5,2024,1,17,2,17,3,1,False,5,0,False,2,3,F,A,R,C,E,False,True,False,False,False,,,
2024-01-18,943,SLUNG,5,2024,1,18,3,18,3,1,False,5,0,False,1,4,S,L,U,N,G,False,False,False,False,False,,,
2024-01-19,944,TIPSY,5,2024,1,19,4,19,3,1,False,5,0,False,1,4,T,I,P,S,Y,False,False,False,False,False,,,
2024-01-20,945,METAL,5,2024,1,20,5,20,3,1,True,5,0,False,2,3,M,E,T,A,L,False,False,False,False,False,,,
2024-01-21,946,YIELD,5,2024,1,21,6,21,3,1,True,5,0,False,2,3,Y,I,E,L,D,False,False,False,False,False,,,
2024-01-22,947,DELVE,5,2024,1,22,0,22,4,1,False,4,1,True,2,3,D,E,L,V,E,False,True,False,False,False,,,
2024-01-23,948,BEING,5,2024,1,23,1,23,4,1,False,5,0,False,2,3,B,E,I,N,G,False,False,True,False,False,,,
2024-01-24,949,SCOUR,5,2024,1,24,2,24,4,1,False,5,0,False,2,3,S,C,O,U,R,False,False,True,False,False,,,
2024-01-25,950,GLASS,5,2024,1,25,3,25,4,1,False,4,1,True,1,4,G,L,A,S,S,False,False,False,False,True,S,,
2024-01-26,951,GAMER,5,2024,1,26,4,26,4,1,False,5,0,False,2,3,G,A,M,E,R,False,False,True,False,False,,,
2024-01-27,952,SCRAP,5,2024,1,27,5,27,4,1,True,5,0,False,1,4,S,C,R,A,P,False,False,False,False,False,,,
2024-01-28,953,MONEY,5,2024,1,28,6,28,4,1,True,5,0,False,2,3,M,O,N,E,Y,False,False,True,False,False,,,
2024-01-29,954,HINGE,5,2024,1,29,0,29,5,1,False,5,0,False,2,3,H,I,N,G,E,False,True,True,False,False,,,
2024-01-30,955,ALBUM,5,2024,1,30,1,30,5,1,False,5,0,False,2,3,A,L,B,U,M,True,False,False,False,False,,,
2024-01-31,956,VOUCH,5,2024,1,31,2,31,5,1,False,5,0,False,2,3,V,O,U,C,H,False,False,True,False,False,,,
2024-02-01,957,ASSET,5,2024,2,1,3,32,5,1,False,4,1,True,2,3,A,S,S,E,T,True,False,False,False,True,S,,
2024-02-02,958,TIARA,5,2024,2,2,4,33,5,1,False,4,1,True,3,2,T,I,A,R,A,False,True,False,False,False,,,
2024-02-03,959,CREPT,5,2024,2,3,5,34,5,1,True,5,0,False,1,4,C,R,E,P,T,False,False,True,False,False,,,
2024-02-04,960,BAYOU,5,2024,2,4,6,35,5,1,True,5,0,False,3,2,B,A,Y,O,U,False,True,True,False,False,,,
2024-02-05,961,ATOLL,5,2024,2,5,0,36,6,1,False,4,1,True,2,3,A,T,O,L,L,True,False,True,False,True,L,,
2024-02-06,962,MANOR,5,2024,2,6,1,37,6,1,False,5,0,False,2,3,M,A,N,O,R,False,False,True,False,False,,,
2024-02-07,963,CREAK,5,2024,2,7,2,38,6,1,False,5,0,False,2,3,C,R,E,A,K,False,False,True,False,False,,,
2024-02-08,964,SHOWY,5,2024,2,8,3,39,6,1,False,5,0,False,1,4,S,H,O,W,Y,False,False,False,False,False,,,
2024-02-09,965,PHASE,5,2024,2,9,4,40,6,1,False,5,0,False,2,3,P,H,A,S,E,False,True,False,False,False,,,
2024-02-10,966,FROTH,5,2024,2,10,5,41,6,1,True,5,0,False,1,4,F,R,O,T,H,False,False,True,False,False,,,
2024-02-11,967,DEPTH,5,2024,2,11,6,42,6,1,True,5,0,False,1,4,D,E,P,T,H,False,False,True,False,False,,,
2024-02-12,968,GLOOM,5,2024,2,12,0,43,7,1,False,4,1,True,2,3,G,L,O,O,M,False,False,False,False,True,O,,
2024-02-13,969,FLOOD,5,2024,2,13,1,44,7,1,False,4,1,True,2,3,F,L,O,O,D,False,False,False,False,True,O,,
2024-02-14,970,TRAIT,5,2024,2,14,2,45,7,1,False,4,1,True,2,3,T,R,A,I,T,False,False,False,False,False,,,
2024-02-15,971,GIRTH,5,2024,2,15,3,46,7,1,False,5,0,False,1,4,G,I,R,T,H,False,False,True,False,False,,,
2024-02-16,972,PIETY,5,2024,2,16,4,47,7,1,False,5,0,False,2,3,P,I,E,T,Y,False,False,False,False,False,,,
2024-02-17,973,GOOSE,5,2024,2,17,5,48,7,1,True,4,1,True,3,2,G,O,O,S,E,False,True,False,False,True,O,,
2024-02-18,974,FLOAT,5,2024,2,18,6,49,7,1,True,5,0,False,2,3,F,L,O,A,T,False,False,True,False,False,,,
2024-02-19,975,DONOR,5,2024,2,19,0,50,8,1,False,4,1,True,2,3,D,O,N,O,R,False,False,True,False,False,,,
2024-02-20,976,ATONE,5,2024,2,20,1,51,8,1,False,5,0,False,3,2,A,T,O,N,E,True,True,True,False,False,,,
2024-02-21,977,PRIMO,5,2024,2,21,2,52,8,1,False,5,0,False,2,3,P,R,I,M,O,False,True,False,False,False,,,
2024-02-22,978,APRON,5,2024,2,22,3,53,8,1,False,5,0,False,2,3,A,P,R,O,N,True,False,True,False,False,,,
2024-02-23,979,BLOWN,5,2024,2,23,4,54,8,1,False,5,0,False,1,4,B,L,O,W,N,False,False,False,False,False,,,
2024-02-24,980,CACAO,5,2024,2,24,5,55,8,1,True,3,2,True,3,2,C,A,C,A,O,False,True,False,False,False,,,
2024-02-25,981,LOSER,5,2024,2,25,6,56,8,1,True,5,0,False,2,3,L,O,S,E,R,False,False,True,False,False,,,
2024-02-26,982,INPUT,5,2024,2,26,0,57,9,1,False,5,0,False,2,3,I,N,P,U,T,True,False,True,False,False,,,
2024-02-27,983,GLOAT,5,2024,2,27,1,58,9,1,False,5,0,False,2,3,G,L,O,A,T,False,False,True,False,False,,,
2024-02-28,984,AWFUL,5,2024,2,28,2,59,9,1,False,5,0,False,2,3,A,W,F,U,L,True,False,False,False,False,,,
2024-02-29,985,BRINK,5,2024,2,29,3,60,9,1,False,5,0,False,1,4,B,R,I,N,K,False,False,True,False,False,,,
2024-03-01,986,SMITE,5,2024,3,1,4,61,9,1,False,5,0,False,2,3,S,M,I,T,E,False,True,False,False,False,,,
2024-03-02,987,BEADY,5,2024,3,2,5,62,9,1,True,5,0,False,2,3,B,E,A,D,Y,False,False,True,False,False,,,
2024-03-03,988,RUSTY,5,2024,3,3,6,63,9,1,True,5,0,False,1,4,R,U,S,T,Y,False,False,True,False,False,,,
2024-03-04,989,RETRO,5,2024,3,4,0,64,10,1,False,4,1,True,2,3,R,E,T,R,O,False,True,True,False,False,,,
2024-03-05,990,DROLL,5,2024,3,5,1,65,10,1,False,4,1,True,1,4,D,R,O,L,L,False,False,False,False,True,L,,
2024-03-06,991,GAWKY,5,2024,3,6,2,66,10,1,False,5,0,False,1,4,G,A,W,K,Y,False,False,False,False,False,,,
2024-03-07,992,HUTCH,5,2024,3,7,3,67,10,1,False,4,1,True,1,4,H,U,T,C,H,False,False,False,False,False,,,
2024-03-08,993,PINTO,5,2024,3,8,4,68,10,1,False,5,0,False,2,3,P,I,N,T,O,False,True,True,False,False,,,
2024-03-09,994,EGRET,5,2024,3,9,5,69,10,1,True,4,1,True,2,3,E,G,R,E,T,True,False,True,False,False,,,
2024-03-10,995,LILAC,5,2024,3,10,6,70,10,1,True,4,1,True,2,3,L,I,L,A,C,False,False,False,False,False,,,
2024-03-11,996,SEVER,5,2024,3,11,0,71,11,1,False,4,1,True,2,3,S,E,V,E,R,False,False,True,False,False,,,
2024-03-12,997,FIELD,5,2024,3,12,1,72,11,1,False,5,0,False,2,3,F,I,E,L,D,False,False,False,False,False,,,
2024-03-13,998,FLUFF,5,2024,3,13,2,73,11,1,False,3,2,True,1,4,F,L,U,F,F,False,False,False,False,True,F,,
2024-03-14,999,AGAPE,5,2024,3,14,3,74,11,1,False,4,1,True,3,2,A,G,A,P,E,True,True,False,False,False,,,
2024-03-15,1000,VOICE,5,2024,3,15,4,75,11,1,False,5,0,False,3,2,V,O,I,C,E,False,True,False,False,False,,,
2024-03-16,1001,STEAD,5,2024,3,16,5,76,11,1,True,5,0,False,2,3,S,T,E,A,D,False,False,True,False,False,,,
2024-03-17,1002,BERTH,5,2024,3,17,6,77,11,1,True,5,0,False,1,4,B,E,R,T,H,False,False,True,False,False,,,
2024-03-18,1003,MADAM,5,2024,3,18,0,78,12,1,False,3,2,True,2,3,M,A,D,A,M,False,False,False,False,False,,,
2024-03-19,1004,NIGHT,5,2024,3,19,1,79,12,1,False,5,0,False,1,4,N,I,G,H,T,False,False,False,False,False,,,
2024-03-20,1005,BLAND,5,2024,3,20,2,80,12,1,False,5,0,False,1,4,B,L,A,N,D,False,False,True,False,False,,,
2024-03-21,1006,LIVER,5,2024,3,21,3,81,12,1,False,5,0,False,2,3,L,I,V,E,R,False,False,True,False,False,,,
2024-03-22,1007,WEDGE,5,2024,3,22,4,82,12,1,False,4,1,True,2,3,W,E,D,G,E,False,True,True,False,False,,,
2024-03-23,1008,AUGUR,5,2024,3,23,5,83,12,1,True,4,1,True,3,2,A,U,G,U,R,True,False,False,False,False,,,
2024-03-24,1009,ROBED,5,2024,3,24,6,84,12,1,True,5,0,False,2,3,R,O,B,E,D,False,False,True,False,False,,,
2024-03-25,1010,PERCÉ,5,2024,3,25,0,85,13,1,False,5,0,False,1,4,P,E,R,C,É,False,False,True,False,False,,,
2024-03-26,1011,NERDY,5,2024,3,26,1,86,13,1,False,5,0,False,1,4,N,E,R,D,Y,False,False,True,False,False,,,
2024-03-27,1012,CURVY,5,2024,3,27,2,87,13,1,False,5,0,False,1,4,C,U,R,V,Y,False,False,False,False,False,,,
2024-03-28,1013,WIDOW,5,2024,3,28,3,88,13,1,False,4,1,True,2,3,W,I,D,O,W,False,False,False,False,False,,,
2024-03-29,1014,FEMUR,5,2024,3,29,4,89,13,1,False,5,0,False,2,3,F,E,M,U,R,False,False,False,False,False,,,
2024-03-30,1015,TRIBE,5,2024,3,30,5,90,13,1,True,5,0,False,2,3,T,R,I,B,E,False,True,False,False,False,,,
2024-03-31,1016,COOKY,5,2024,3,31,6,91,13,1,True,4,1,True,2,3,C,O,O,K,Y,False,False,False,False,True,O,,
2024-04-01,1017,PSYCHE,6,2024,4,1,0,92,14,2,False,6,0,False,1,5,P,S,Y,C,H,False,True,True,False,False,,E,
